shuf_frac aged_time aged_layout_score clean_time clean_layout_score
0 24.115456342697144 0.8725018702575612 22.7238290309906 0.8697526219472544 
5 33.10691165924072 0.8699573961282856 28.86538076400757 0.8696805047527729 
10 21.746138334274292 0.8719711376448495 24.239274740219116 0.8720216348209531 
15 90.35853576660156 0.8702847672736738 32.60639309883118 0.8655287018485536 
20 21.604509830474854 0.8721037472274988 24.264209985733032 0.8695806344853672 
25 190.5756573677063 0.8676186794099972 160.0046968460083 0.8547475522781441 
30 22.004451990127563 0.8720799260157589 24.214224576950073 0.8720441141359289 
35 159.88859605789185 0.8678788259051154 159.79668617248535 0.8541879700436732 
40 22.65289568901062 0.871821511855348 24.247534036636353 0.8720502374033962 
45 23.382627725601196 0.8706284256842923 24.214206218719482 0.8720235978610205 
50 23.427849769592285 0.8714221043234713 24.155885457992554 0.8720485640747765 
55 23.324230194091797 0.8718184504682093 24.123353242874146 0.8720406592652987 
60 79.37846350669861 0.8600833422904247 135.76428079605103 0.8429103875393347 
65 21.791045665740967 0.8720712098819803 24.204797506332397 0.8720450491105408 
70 30.22232747077942 0.8585099229982605 28.36292004585266 0.8708760916476692 
75 151.2355592250824 0.8553264752508964 138.5067012310028 0.844449628815739 
80 23.647907733917236 0.8703548677851618 24.22968578338623 0.8720317192343154 
85 24.299235343933105 0.8720002303281159 24.146467685699463 0.8720331076149885 
90 23.897873163223267 0.8675711153849065 20.78008484840393 0.8721046811148238 
95 22.64793610572815 0.8721047621306105 19.498194217681885 0.8721126073603268 
