round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0129840373993 0.969278033794 0.0123310089111 0.969278033794 
2 2703360 0.0122258663177 0.954614220877 0.0122919082642 0.969742813918 
3 2744320 0.0123109817505 0.940387481371 0.0126721858978 0.970193740686 
4 2785280 0.0123660564423 0.92657856094 0.0122787952423 0.970631424376 
5 2826240 0.0127401351929 0.913169319826 0.0125601291656 0.971056439942 
6 2867200 0.0120279788971 0.900142653352 0.0124690532684 0.971469329529 
7 2908160 0.0140819549561 0.887482419128 0.0126180648804 0.971870604782 
8 2949120 0.0141541957855 0.875173370319 0.0127418041229 0.97226074896 
9 2990080 0.0146009922028 0.863201094391 0.0128259658813 0.972640218878 
10 3031040 0.0147898197174 0.851551956815 0.0128481388092 0.973009446694 
11 3072000 0.0150589942932 0.840213049268 0.0129821300507 0.973368841545 
12 3112960 0.0153460502625 0.829172141919 0.0130729675293 0.973718791064 
13 3153920 0.0151250362396 0.818417639429 0.0133888721466 0.974059662776 
14 3194880 0.0154058933258 0.807938540333 0.0134789943695 0.974391805378 
15 3235840 0.0154979228973 0.797724399494 0.0136411190033 0.974715549937 
16 3276800 0.0154919624329 0.787765293383 0.0135118961334 0.975031210986 
17 3317760 0.0156319141388 0.778051787916 0.0137259960175 0.975339087546 
18 3358720 0.0157070159912 0.768574908648 0.0138478279114 0.975639464068 
19 3399680 0.016037940979 0.759326113117 0.0137360095978 0.975932611312 
20 3440640 0.0159659385681 0.750297265161 0.0136239528656 0.976218787158 
21 3481600 0.0160808563232 0.741480611046 0.0139081478119 0.976498237368 
22 3522560 0.0161769390106 0.732868757259 0.0139329433441 0.976771196283 
23 3563520 0.0162160396576 0.724454649828 0.0137119293213 0.977037887486 
24 3604480 0.0162839889526 0.716231555051 0.0138399600983 0.977298524404 
25 3645440 0.016508102417 0.708193041526 0.0142178535461 0.977553310887 
26 3686400 0.0164239406586 0.700332963374 0.0143721103668 0.977802441731 
27 3727360 0.0166668891907 0.692645444566 0.0143730640411 0.978046103183 
28 3768320 0.0166199207306 0.685124864278 0.0139448642731 0.978284473398 
29 3809280 0.0168499946594 0.677765843179 0.015114068985 0.978517722879 
30 3850240 0.0170259475708 0.670563230606 0.0144529342651 0.978746014878 
31 3891200 0.0169208049774 0.663512092534 0.0141608715057 0.978969505783 
32 3932160 0.0169079303741 0.656607700312 0.0143711566925 0.979188345473 
33 3973120 0.0172159671783 0.649845520082 0.0147931575775 0.979402677652 
34 4014080 0.0171649456024 0.643221202854 0.0149700641632 0.979612640163 
35 4055040 0.0172970294952 0.636730575177 0.0146520137787 0.979818365288 
36 4096000 0.0171740055084 0.629740518962 0.0148141384125 0.98001998002 
37 4136960 0.0158770084381 0.624134520277 0.0147819519043 0.98021760633 
38 4177920 0.0177237987518 0.618021547502 0.0151228904724 0.98041136141 
39 4218880 0.0178029537201 0.612027158099 0.0150709152222 0.980601357905 
40 4259840 0.0178310871124 0.606147934678 0.0154500007629 0.980787704131 
41 4300800 0.0179979801178 0.600380589914 0.0153670310974 0.980970504282 
42 4341760 0.0179169178009 0.594721960415 0.01549077034 0.981149858624 
43 4382720 0.018275976181 0.589169000934 0.0153918266296 0.981325863679 
44 4423680 0.0184049606323 0.583718778908 0.0156149864197 0.981498612396 
45 4464640 0.0183839797974 0.578368469294 0.0166928768158 0.981668194317 
46 4505600 0.0185499191284 0.573115349682 0.0158030986786 0.981834695731 
47 4546560 0.0186560153961 0.56795679568 0.0157821178436 0.98199819982 
48 4587520 0.0188548564911 0.562890276539 0.0165710449219 0.982158786798 
49 4628480 0.0189580917358 0.557913351017 0.0163459777832 0.982316534041 
50 4669440 0.0194339752197 0.553023663453 0.0160939693451 0.982471516214 
51 4710400 0.0192821025848 0.548218940052 0.0161271095276 0.982623805387 
52 4751360 0.0195391178131 0.543496985357 0.0165140628815 0.982773471146 
53 4792320 0.0193221569061 0.538855678907 0.0162019729614 0.9829205807 
54 4833280 0.0195310115814 0.534292972058 0.0163910388947 0.983065198984 
55 4874240 0.0197880268097 0.529806884971 0.0163178443909 0.983207388749 
56 4915200 0.0197420120239 0.525395503747 0.0162079334259 0.983347210658 
57 4956160 0.0211501121521 0.521056977704 0.0163419246674 0.983484723369 
58 4997120 0.0176320075989 0.51678951679 0.0163860321045 0.98361998362 
59 5038080 0.0201761722565 0.512591389115 0.0165078639984 0.983753046304 
60 5079040 0.0198678970337 0.505608974359 0.016587972641 0.983883964545 
61 5120000 0.0205760002136 0.503993610224 0.016676902771 0.984012789768 
62 5160960 0.0207479000092 0.5 0.0166101455688 0.984139571768 
63 5201920 0.0208389759064 0.496459480724 0.016627073288 0.984264358773 
64 5242880 0.0209741592407 0.492583918813 0.0167379379272 0.984387197502 
65 5283840 0.0204870700836 0.486132511556 0.0168869495392 0.98450813323 
66 5324800 0.0212430953979 0.485011529593 0.0171129703522 0.984627209839 
67 5365760 0.0215911865234 0.481311975591 0.0170488357544 0.98474446987 
68 5406720 0.0214860439301 0.477668433005 0.0172369480133 0.98485995458 
69 5447680 0.0216631889343 0.474079639369 0.0172259807587 0.984973703982 
70 5488640 0.0218050479889 0.470544369873 0.017333984375 0.985085756898 
71 5529600 0.0220558643341 0.467061435973 0.0174398422241 0.985196150999 
72 5570560 0.0221321582794 0.463629684056 0.0175168514252 0.985304922851 
73 5611520 0.0223848819733 0.460247994165 0.0176630020142 0.98541210795 
74 5652480 0.0226211547852 0.456915278783 0.0178990364075 0.985517740768 
75 5693440 0.0213191509247 0.450071326676 0.0180661678314 0.985621854781 
76 5734400 0.022607088089 0.450392576731 0.0179901123047 0.985724482512 
77 5775360 0.0226979255676 0.447200566974 0.0180490016937 0.985825655563 
78 5816320 0.0230610370636 0.444053483462 0.0181710720062 0.985925404645 
79 5857280 0.0231449604034 0.440950384347 0.0183529853821 0.986023759609 
80 5898240 0.0233099460602 0.437890353921 0.018317937851 0.98612074948 
81 5939200 0.021999835968 0.43189596167 0.0184140205383 0.986216402481 
82 5980160 0.0237979888916 0.43189596167 0.0185871124268 0.986310746064 
83 6021120 0.023787021637 0.42895989123 0.0186350345612 0.986403806934 
