shuf_frac aged_time aged_layout_score clean_time clean_layout_score
0 34.229511976242065 0.9984762562687736 63.33010411262512 0.9373297414589414 
5 34.49430584907532 0.9984480653823496 63.66322994232178 0.9382537486784448 
10 34.720107078552246 0.998470105266381 64.63093495368958 0.9383131549085599 
15 36.01687836647034 0.9983701719621513 61.28502178192139 0.9388499393285695 
20 35.81222414970398 0.9983244107019112 61.8175847530365 0.9392727490747019 
25 34.152671098709106 0.9985389804186139 60.683998107910156 0.9395157432953533 
30 34.152464866638184 0.9984671159615254 62.30523872375488 0.9393345123838811 
35 34.244877576828 0.9984793744589766 61.32183527946472 0.9405607090511925 
40 34.16514301300049 0.998489704526496 59.844765424728394 0.9400464176730993 
45 34.18776893615723 0.9984634566080146 58.113850355148315 0.9408813541903077 
50 34.194517850875854 0.9984987031256869 59.58611488342285 0.9410977552946272 
55 35.57332253456116 0.9982226440421776 57.580451250076294 0.9414037313677937 
60 33.48747158050537 0.9985152517132981 57.6638286113739 0.941814862397728 
65 33.556965589523315 0.9984804223522269 57.26435708999634 0.9423223150418211 
70 33.958648443222046 0.9984838091295171 56.29723882675171 0.9427394019231019 
75 33.36983585357666 0.9985022070128453 57.01125478744507 0.9430143090902761 
80 7.581532716751099 0.994717818052534 38.330838441848755 0.8020254430275556 
85 34.926284313201904 0.9983731335890677 56.62230944633484 0.9441451710441021 
90 7.635184288024902 0.9949817479964754 38.5742871761322 0.808038199197865 
95 30.309978008270264 0.99869119387474 53.430835008621216 0.9414921112489757 
100 5.398509740829468 0.9911305317962068 35.38224792480469 0.7579226305609285 
