round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0119640827179 0.998447204969 0.0112459659576 0.998447204969 
2 2703360 0.011971950531 0.969418960245 0.0114009380341 0.998470948012 
3 2744320 0.0116851329803 0.954819277108 0.0116229057312 0.998493975904 
4 2785280 0.0117979049683 0.940652818991 0.0118129253387 0.998516320475 
5 2826240 0.0119459629059 0.926900584795 0.0115830898285 0.998538011696 
6 2867200 0.0123059749603 0.913544668588 0.0118989944458 0.99855907781 
7 2908160 0.0136051177979 0.900568181818 0.0120949745178 0.998579545455 
8 2949120 0.0140619277954 0.887955182073 0.0119919776917 0.998599439776 
9 2990080 0.0139098167419 0.875690607735 0.0125110149384 0.99861878453 
10 3031040 0.0142641067505 0.863760217984 0.0124590396881 0.99863760218 
11 3072000 0.0143570899963 0.852150537634 0.0125279426575 0.998655913978 
12 3112960 0.0146241188049 0.840848806366 0.0129640102386 0.998673740053 
13 3153920 0.0146448612213 0.829842931937 0.0125651359558 0.998691099476 
14 3194880 0.0148241519928 0.819121447028 0.0127649307251 0.998708010336 
15 3235840 0.0149500370026 0.808673469388 0.012964963913 0.998724489796 
16 3276800 0.0151281356812 0.798488664987 0.0128030776978 0.998740554156 
17 3317760 0.0152690410614 0.78855721393 0.0130369663239 0.998756218905 
18 3358720 0.0152411460876 0.77886977887 0.0133628845215 0.998771498771 
19 3399680 0.0155000686646 0.769417475728 0.0133171081543 0.998786407767 
20 3440640 0.0157039165497 0.760191846523 0.0134358406067 0.998800959233 
21 3481600 0.0156631469727 0.751184834123 0.0132429599762 0.998815165877 
22 3522560 0.0178091526031 0.733796296296 0.0134780406952 0.998829039813 
23 3563520 0.0169851779938 0.725400457666 0.0135481357574 0.998842592593 
24 3604480 0.0172619819641 0.717194570136 0.0134699344635 0.99885583524 
25 3645440 0.0165979862213 0.709172259508 0.0135929584503 0.998868778281 
26 3686400 0.0181889533997 0.701327433628 0.0134119987488 0.998881431767 
27 3727360 0.0185618400574 0.693654266958 0.0133469104767 0.99889380531 
28 3768320 0.0181570053101 0.686147186147 0.0134599208832 0.998905908096 
29 3809280 0.0182938575745 0.678800856531 0.0135941505432 0.998917748918 
30 3850240 0.0189080238342 0.671610169492 0.0137600898743 0.998929336188 
31 3891200 0.0172832012177 0.664570230608 0.0137569904327 0.998940677966 
32 3932160 0.0186748504639 0.657676348548 0.0138809680939 0.998951781971 
33 3973120 0.0188040733337 0.650924024641 0.0139429569244 0.998962655602 
34 4014080 0.0189800262451 0.644308943089 0.0142109394073 0.998973305955 
35 4055040 0.019168138504 0.637826961771 0.0141708850861 0.998983739837 
36 4096000 0.0194039344788 0.631474103586 0.0142319202423 0.998993963783 
37 4136960 0.019305229187 0.625246548323 0.0145130157471 0.999003984064 
38 4177920 0.0194671154022 0.619140625 0.0145518779755 0.999013806706 
39 4218880 0.0196199417114 0.613152804642 0.0143351554871 0.9990234375 
40 4259840 0.0199270248413 0.607279693487 0.0147728919983 0.999032882012 
41 4300800 0.0171041488647 0.601518026565 0.0148251056671 0.999042145594 
42 4341760 0.0200300216675 0.595864661654 0.0146749019623 0.999051233397 
43 4382720 0.0208652019501 0.590316573557 0.0146090984344 0.999060150376 
44 4423680 0.0202720165253 0.584870848708 0.0151679515839 0.999068901304 
45 4464640 0.0202088356018 0.579524680073 0.0151221752167 0.999077490775 
46 4505600 0.0202360153198 0.574275362319 0.0152251720428 0.999085923218 
47 4546560 0.0204818248749 0.569120287253 0.015289068222 0.999094202899 
48 4587520 0.0208621025085 0.564056939502 0.0160698890686 0.999102333932 
49 4628480 0.0207650661469 0.559082892416 0.0160279273987 0.999110320285 
50 4669440 0.0209000110626 0.554195804196 0.0153729915619 0.999118165785 
51 4710400 0.0213041305542 0.549393414211 0.0155920982361 0.999125874126 
52 4751360 0.0210270881653 0.544673539519 0.0155870914459 0.999133448873 
53 4792320 0.0211198329926 0.54003407155 0.0156280994415 0.999140893471 
54 4833280 0.0212459564209 0.535472972973 0.0156760215759 0.999148211244 
55 4874240 0.0216860771179 0.530988274707 0.0157470703125 0.999155405405 
56 4915200 0.020161151886 0.524834437086 0.0157868862152 0.999162479062 
57 4956160 0.021703004837 0.522240527183 0.0155940055847 0.999169435216 
58 4997120 0.0203518867493 0.516707416463 0.0155940055847 0.999176276771 
59 5038080 0.0223200321198 0.513776337115 0.0160551071167 0.999183006536 
60 5079040 0.0221719741821 0.509646302251 0.0157129764557 0.999189627229 
61 5120000 0.0225918292999 0.505582137161 0.0158529281616 0.999196141479 
62 5160960 0.0213479995728 0.501582278481 0.0158369541168 0.999202551834 
63 5201920 0.0226311683655 0.497645211931 0.0159401893616 0.999208860759 
64 5242880 0.0228369235992 0.493769470405 0.0161020755768 0.999215070644 
65 5283840 0.022803068161 0.489953632148 0.0162129402161 0.999221183801 
66 5324800 0.0228798389435 0.486196319018 0.0163340568542 0.999227202473 
67 5365760 0.0231568813324 0.482496194825 0.0165979862213 0.999233128834 
68 5406720 0.0235359668732 0.478851963746 0.0164880752563 0.999238964992 
69 5447680 0.0233960151672 0.475262368816 0.0168521404266 0.999244712991 
70 5488640 0.0236032009125 0.471726190476 0.016576051712 0.999250374813 
71 5529600 0.0240790843964 0.468242245199 0.0167551040649 0.999255952381 
72 5570560 0.0242471694946 0.464809384164 0.0170328617096 0.999261447563 
73 5611520 0.0239291191101 0.461426491994 0.017059803009 0.99926686217 
74 5652480 0.0243220329285 0.458092485549 0.0172479152679 0.999272197962 
75 5693440 0.0220808982849 0.451566951567 0.0172398090363 0.999277456647 
