round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0327470302582 0.969278033794 0.065728187561 0.969278033794 
2 2703360 0.0459990501404 0.954614220877 0.0410451889038 0.969742813918 
3 2744320 0.0463569164276 0.940387481371 0.0374209880829 0.970193740686 
4 2785280 0.0456199645996 0.92657856094 0.0256299972534 0.970631424376 
5 2826240 0.0453190803528 0.913169319826 0.0391290187836 0.971056439942 
6 2867200 0.0286679267883 0.900142653352 0.0287170410156 0.971469329529 
7 2908160 0.0285229682922 0.887482419128 0.0352210998535 0.971870604782 
8 2949120 0.0450818538666 0.875173370319 0.0242669582367 0.97226074896 
9 2990080 0.0447199344635 0.863201094391 0.0395510196686 0.972640218878 
10 3031040 0.0280659198761 0.851551956815 0.0289149284363 0.973009446694 
11 3072000 0.0445489883423 0.840213049268 0.036101102829 0.973368841545 
12 3112960 0.0278511047363 0.829172141919 0.0268330574036 0.973718791064 
13 3153920 0.0526578426361 0.818417639429 0.0261418819427 0.974059662776 
14 3194880 0.0775530338287 0.807938540333 0.0324740409851 0.974391805378 
15 3235840 0.094162940979 0.797724399494 0.0407431125641 0.974715549937 
16 3276800 0.0695021152496 0.787765293383 0.0408821105957 0.975031210986 
17 3317760 0.0438718795776 0.778051787916 0.0414068698883 0.975339087546 
18 3358720 0.0690331459045 0.768574908648 0.0502338409424 0.975639464068 
19 3399680 0.0939199924469 0.759326113117 0.0332508087158 0.975932611312 
20 3440640 0.0692160129547 0.750297265161 0.0508880615234 0.976218787158 
21 3481600 0.0935769081116 0.741480611046 0.0353579521179 0.976498237368 
22 3522560 0.0936307907104 0.732868757259 0.0367059707642 0.976771196283 
23 3563520 0.102815151215 0.724454649828 0.029757976532 0.977037887486 
24 3604480 0.094220161438 0.716231555051 0.0314629077911 0.977298524404 
25 3645440 0.101716041565 0.708193041526 0.033322095871 0.977553310887 
26 3686400 0.101597070694 0.700332963374 0.0607850551605 0.977802441731 
27 3727360 0.0849931240082 0.692645444566 0.0543251037598 0.978046103183 
28 3768320 0.101592063904 0.685124864278 0.0320491790771 0.978284473398 
29 3809280 0.0848031044006 0.677765843179 0.0340139865875 0.978517722879 
30 3850240 0.118027925491 0.670563230606 0.0534689426422 0.978746014878 
31 3891200 0.106495141983 0.663512092534 0.0315899848938 0.978969505783 
32 3932160 0.0845310688019 0.656607700312 0.0357160568237 0.979188345473 
33 3973120 0.0871028900146 0.649845520082 0.0557279586792 0.979402677652 
34 4014080 0.0703811645508 0.643221202854 0.0343441963196 0.979612640163 
35 4055040 0.0701489448547 0.636730575177 0.0381309986115 0.979818365288 
36 4096000 0.0707190036774 0.63036963037 0.0421390533447 0.98001998002 
37 4136960 0.0885200500488 0.624134520277 0.0389440059662 0.98021760633 
38 4177920 0.0874629020691 0.618021547502 0.0432140827179 0.98041136141 
39 4218880 0.148199081421 0.612027158099 0.0394608974457 0.980601357905 
40 4259840 0.132453203201 0.606147934678 0.0631721019745 0.980787704131 
41 4300800 0.147868871689 0.600380589914 0.0520639419556 0.980970504282 
42 4341760 0.132482051849 0.594721960415 0.038507938385 0.981149858624 
43 4382720 0.132783889771 0.589169000934 0.0448000431061 0.981325863679 
44 4423680 0.132477998734 0.583718778908 0.0418870449066 0.981498612396 
45 4464640 0.103111028671 0.578368469294 0.0494699478149 0.981668194317 
46 4505600 0.114809989929 0.573115349682 0.0461440086365 0.981834695731 
47 4546560 0.139785051346 0.56795679568 0.04514503479 0.98199819982 
48 4587520 0.139839887619 0.562890276539 0.0426239967346 0.982158786798 
49 4628480 0.0781710147858 0.557913351017 0.0423521995544 0.982316534041 
50 4669440 0.0781180858612 0.553023663453 0.0399949550629 0.982471516214 
51 4710400 0.147777080536 0.548218940052 0.0394780635834 0.982623805387 
52 4751360 0.0964839458466 0.543496985357 0.0387029647827 0.982773471146 
53 4792320 0.146469116211 0.538855678907 0.0621800422668 0.9829205807 
54 4833280 0.154780864716 0.534292972058 0.0620040893555 0.983065198984 
55 4874240 0.129968166351 0.529806884971 0.0536279678345 0.983207388749 
56 4915200 0.129914999008 0.525395503747 0.0430579185486 0.983347210658 
57 4956160 0.15826010704 0.521056977704 0.0349640846252 0.983484723369 
58 4997120 0.158199071884 0.51678951679 0.0343971252441 0.98361998362 
59 5038080 0.146780014038 0.511759935118 0.0433309078217 0.983753046304 
60 5079040 0.158252954483 0.508460918614 0.0524890422821 0.983883964545 
61 5120000 0.158409833908 0.504396482814 0.0367960929871 0.984012789768 
62 5160960 0.166614055634 0.500396510706 0.0379550457001 0.984139571768 
63 5201920 0.166621923447 0.496459480724 0.0384061336517 0.984264358773 
64 5242880 0.166646003723 0.492583918813 0.0399498939514 0.984387197502 
65 5283840 0.166658878326 0.488768396592 0.0417678356171 0.98450813323 
66 5324800 0.166610002518 0.485011529593 0.0436458587646 0.984627209839 
67 5365760 0.144869089127 0.481311975591 0.0374329090118 0.98474446987 
68 5406720 0.166598081589 0.477668433005 0.0398070812225 0.98485995458 
69 5447680 0.166599035263 0.474079639369 0.0423409938812 0.984973703982 
70 5488640 0.166575908661 0.470544369873 0.0515110492706 0.985085756898 
71 5529600 0.0877511501312 0.467061435973 0.0463230609894 0.985196150999 
72 5570560 0.148959875107 0.46328928047 0.0495829582214 0.985304922851 
73 5611520 0.126196861267 0.460247994165 0.0531938076019 0.98541210795 
74 5652480 0.165600061417 0.456915278783 0.0488579273224 0.985517740768 
75 5693440 0.134325027466 0.453630481668 0.0462880134583 0.985621854781 
76 5734400 0.143001079559 0.450392576731 0.0429151058197 0.985724482512 
77 5775360 0.150490045547 0.447200566974 0.0540339946747 0.985825655563 
78 5816320 0.158821105957 0.444053483462 0.0437128543854 0.985925404645 
79 5857280 0.10617518425 0.440950384347 0.0463240146637 0.986023759609 
80 5898240 0.114235877991 0.437890353921 0.0510668754578 0.98612074948 
81 5939200 0.115188837051 0.434872501723 0.0489459037781 0.986216402481 
82 5980160 0.0998229980469 0.43189596167 0.0557210445404 0.986310746064 
83 6021120 0.0986328125 0.42895989123 0.051342010498 0.986403806934 
84 6062080 0.166718006134 0.426063470628 0.0486299991608 0.986495611074 
85 6103040 0.140316963196 0.423205902079 0.0553991794586 0.986586183769 
