file_size fs_size aged_time aged_layout_score  clean_time clean_layout_score 
8192 b'140758'2.6765201091766357 0.47736865085140445 2.845667839050293 0.5437804131822023 
12288 b'411519'5.875432252883911 0.6513102324333455 6.088484525680542 0.7055628096125669 
16384 b'136597'1.6672096252441406 0.7226223724827282 1.6791801452636719 0.779677504937653 
20480 b'673656'6.791272878646851 0.7889541602465331 31.43015742301941 0.8237544424934682 
