file_size fs_size aged_time aged_layout_score  clean_time clean_layout_score 
8192 b'135092'1.6804723739624023 0.4986521365070261 2.2095046043395996 0.5229136793805563 
12288 b'397236'3.708787441253662 0.6651582372079267 4.000584602355957 0.6739130434782609 
16384 b'135092'1.1210579872131348 0.7310166186443144 1.1782259941101074 0.7542930321904651 
20480 b'659380'4.7673563957214355 0.7965885474375176 4.7346203327178955 0.8021525211568753 
