round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0829429626465 0.98315467075 0.042454957962 0.998507462687 
2 2703360 0.105737924576 0.953242835596 0.0415410995483 0.998575498575 
3 2744320 0.114315032959 0.939078751857 0.00893712043762 0.998575498575 
4 2785280 0.0725598335266 0.92532942899 0.00898385047913 0.998575498575 
5 2826240 0.0508120059967 0.899004267425 0.00905394554138 0.99863760218 
6 2867200 0.0510721206665 0.886395511921 0.0092031955719 0.99863760218 
7 2908160 0.0345828533173 0.874135546335 0.00934505462646 0.99863760218 
8 2949120 0.0524690151215 0.862210095498 0.0263268947601 0.998694516971 
9 2990080 0.0363991260529 0.850605652759 0.0264549255371 0.998694516971 
10 3031040 0.0368311405182 0.839309428951 0.0349960327148 0.998694516971 
11 3072000 0.0372469425201 0.828309305374 0.0264899730682 0.998746867168 
12 3112960 0.0544719696045 0.817593790427 0.0267999172211 0.998746867168 
13 3153920 0.0550999641418 0.807151979566 0.0354421138763 0.998746867168 
14 3194880 0.0560929775238 0.796973518285 0.0189220905304 0.998795180723 
15 3235840 0.0563700199127 0.78704856787 0.019275188446 0.998795180723 
16 3276800 0.0568609237671 0.777367773678 0.0364909172058 0.998795180723 
17 3317760 0.0572228431702 0.767922235723 0.0365009307861 0.998839907193 
18 3358720 0.0408470630646 0.758703481393 0.0284020900726 0.998839907193 
19 3399680 0.0584108829498 0.749703440095 0.0368740558624 0.998839907193 
20 3440640 0.059642791748 0.740914419695 0.0377779006958 0.998881431767 
21 3481600 0.0602700710297 0.732329084589 0.0296700000763 0.998881431767 
22 3522560 0.0444688796997 0.723940435281 0.0297529697418 0.998881431767 
23 3563520 0.0612399578094 0.715741789354 0.0380029678345 0.998920086393 
24 3604480 0.0620460510254 0.707726763718 0.0382199287415 0.998920086393 
25 3645440 0.0457441806793 0.699889258029 0.0384719371796 0.998920086393 
26 3686400 0.0638411045074 0.692223439211 0.0393469333649 0.998956158664 
27 3727360 0.0632791519165 0.684723726977 0.0311739444733 0.998956158664 
28 3768320 0.0637879371643 0.677384780279 0.0398619174957 0.998956158664 
