round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0841329097748 0.986217457887 0.0126860141754 0.983870967742 
2 2703360 0.108259916306 0.956259426848 0.0127148628235 0.984114977307 
3 2744320 0.0691010951996 0.942050520059 0.0128080844879 0.983618763961 
4 2785280 0.052344083786 0.928257686676 0.0129568576813 0.983859134263 
5 2826240 0.0472161769867 0.899004267425 0.0132720470428 0.984092552422 
6 2867200 0.0517630577087 0.886395511921 0.0134160518646 0.983618233618 
7 2908160 0.0323550701141 0.874135546335 0.0134599208832 0.983848314607 
8 2949120 0.0715970993042 0.862210095498 0.0137269496918 0.984072022161 
9 2990080 0.0803480148315 0.850605652759 0.0138349533081 0.98361774744 
10 3031040 0.0641851425171 0.839309428951 0.0140199661255 0.983838383838 
11 3072000 0.0638301372528 0.828309305374 0.0140209197998 0.984053156146 
12 3112960 0.0642871856689 0.817593790427 0.0141980648041 0.983617300131 
13 3153920 0.0812079906464 0.807151979566 0.0143148899078 0.98382923674 
14 3194880 0.0650238990784 0.796973518285 0.0144829750061 0.984035759898 
15 3235840 0.0890500545502 0.78704856787 0.014585018158 0.983616887209 
16 3276800 0.0869970321655 0.777367773678 0.0147800445557 0.98382078407 
17 3317760 0.129455089569 0.767922235723 0.0150859355927 0.984019668101 
18 3358720 0.0826840400696 0.758703481393 0.015044927597 0.983616504854 
19 3399680 0.0996201038361 0.749703440095 0.0152840614319 0.98381294964 
20 3440640 0.101958990097 0.740914419695 0.015468120575 0.984004739336 
21 3481600 0.118962049484 0.732329084589 0.0155301094055 0.983616149795 
22 3522560 0.102488040924 0.723940435281 0.0158050060272 0.983805668016 
23 3563520 0.119400978088 0.715741789354 0.015921831131 0.983990851915 
24 3604480 0.11975312233 0.707726763718 0.0159950256348 0.983615819209 
25 3645440 0.10329413414 0.699889258029 0.0160920619965 0.983798882682 
26 3686400 0.103600025177 0.692223439211 0.0164351463318 0.983977900552 
