round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0126731395721 0.983870967742 0.0805809497833 0.986217457887 
2 2703360 0.0127711296082 0.984114977307 0.028990983963 0.983408748115 
3 2744320 0.0129370689392 0.983618763961 0.113969087601 0.983655274889 
4 2785280 0.0129790306091 0.983859134263 0.100774049759 0.983894582723 
5 2826240 0.013158082962 0.984092552422 0.112547159195 0.987012987013 
6 2867200 0.0132420063019 0.983618233618 0.131346940994 0.984352773826 
7 2908160 0.0134401321411 0.983848314607 0.0769281387329 0.985974754558 
8 2949120 0.0135991573334 0.984072022161 0.0653040409088 0.986168741355 
9 2990080 0.0136611461639 0.98361774744 0.0674030780792 0.986357435198 
10 3031040 0.013836145401 0.983838383838 0.0530698299408 0.985195154778 
11 3072000 0.0141961574554 0.984053156146 0.0607061386108 0.986719787517 
12 3112960 0.0143020153046 0.983617300131 0.0585780143738 0.988204456094 
13 3153920 0.0144159793854 0.98382923674 0.111039876938 0.985769728331 
14 3194880 0.0145840644836 0.984035759898 0.0863900184631 0.987228607918 
15 3235840 0.0147550106049 0.983616887209 0.134627103806 0.986128625473 
16 3276800 0.0148990154266 0.98382078407 0.160840034485 0.987546699875 
17 3317760 0.015056848526 0.984019668101 0.0868790149689 0.987699876999 
18 3358720 0.015105009079 0.983616504854 0.129274845123 0.986634264885 
19 3399680 0.0151770114899 0.98381294964 0.110486984253 0.986794717887 
20 3440640 0.0154528617859 0.984004739336 0.125118017197 0.986951364176 
21 3481600 0.0155410766602 0.983616149795 0.0666980743408 0.99062133646 
22 3522560 0.0157299041748 0.983805668016 0.0958859920502 0.988412514484 
23 3563520 0.0159869194031 0.983990851915 0.0894629955292 0.988545246277 
24 3604480 0.0159599781036 0.983615819209 0.0746510028839 0.988674971687 
25 3645440 0.0162680149078 0.983798882682 0.183883190155 0.991041433371 
26 3686400 0.0162980556488 0.983977900552 0.131018877029 0.987818383167 
27 3727360 0.0163960456848 0.98361551065 0.0748031139374 0.990142387733 
28 3768320 0.0165858268738 0.983792544571 0.0900881290436 0.988082340195 
29 3809280 0.0167520046234 0.983965793693 0.0752170085907 0.989281886388 
30 3850240 0.0168488025665 0.984135378107 0.0716359615326 0.989395546129 
31 3891200 0.0170049667358 0.983786610879 0.15891289711 0.991605456453 
32 3932160 0.0173139572144 0.983954451346 0.0971519947052 0.989615784008 
33 3973120 0.0175149440765 0.984118852459 0.0720729827881 0.989722507708 
34 4014080 0.0177659988403 0.983781044095 0.0721871852875 0.990844354018 
35 4055040 0.017746925354 0.983943803312 0.166254997253 0.9889224572 
36 4096000 0.0178351402283 0.984103328366 0.0689480304718 0.989032901296 
37 4136960 0.0179290771484 0.983775811209 0.164705038071 0.989141164857 
38 4177920 0.0181260108948 0.983933787731 0.09672498703 0.990224828935 
39 4218880 0.0129950046539 0.993476234856 0.107583045959 0.989351403679 
40 4259840 0.0131108760834 0.994459833795 0.145462989807 0.991371045062 
41 4300800 0.0131900310516 0.993601462523 0.0986540317535 0.98955365622 
42 4341760 0.0133399963379 0.994565217391 0.0896439552307 0.993414863594 
43 4382720 0.0133430957794 0.993716337522 0.0812780857086 0.991612301957 
