round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.010465860366821289 1.0 0.010486602783203125 1.0 
2 2703360 0.010673999786376953 0.9707692307692307 0.01068568229675293 1.0 
3 2744320 0.010812997817993164 0.956060606060606 0.011014223098754883 1.0 
4 2785280 0.010920047760009766 0.9417910447761194 0.010776042938232422 1.0 
5 2826240 0.010933399200439453 0.9279411764705883 0.01091313362121582 1.0 
6 2867200 0.011658430099487305 0.9144927536231884 0.01095438003540039 1.0 
7 2908160 0.012471199035644531 0.9014285714285715 0.011151790618896484 1.0 
8 2949120 0.012439727783203125 0.8887323943661972 0.011280298233032227 1.0 
9 2990080 0.012263059616088867 0.8763888888888889 0.011275768280029297 1.0 
10 3031040 0.014190673828125 0.8527027027027028 0.011410951614379883 1.0 
11 3072000 0.014078855514526367 0.8413333333333333 0.011578559875488281 1.0 
12 3112960 0.014418840408325195 0.8302631578947368 0.011644840240478516 1.0 
13 3153920 0.014436483383178711 0.8194805194805195 0.011794090270996094 1.0 
14 3194880 0.014580011367797852 0.808974358974359 0.011966705322265625 1.0 
15 3235840 0.015017271041870117 0.7987341772151899 0.011768102645874023 1.0 
16 3276800 0.015100955963134766 0.7887500000000001 0.011900901794433594 1.0 
17 3317760 0.014998435974121094 0.7790123456790123 0.01218724250793457 1.0 
18 3358720 0.014965057373046875 0.7695121951219512 0.01237940788269043 1.0 
19 3399680 0.015306472778320312 0.7602409638554217 0.012510061264038086 1.0 
20 3440640 0.0159151554107666 0.7511904761904762 0.01258230209350586 1.0 
21 3481600 0.015567541122436523 0.7423529411764707 0.012490272521972656 1.0 
22 3522560 0.015101194381713867 0.7337209302325581 0.012451648712158203 1.0 
23 3563520 0.015415430068969727 0.7252873563218392 0.012266874313354492 1.0 
24 3604480 0.016183853149414062 0.7170454545454545 0.012641429901123047 1.0 
25 3645440 0.01578497886657715 0.7089887640449438 0.012650489807128906 1.0 
26 3686400 0.016259193420410156 0.7011111111111111 0.012374639511108398 1.0 
27 3727360 0.015561103820800781 0.6934065934065934 0.012556791305541992 1.0 
28 3768320 0.015707969665527344 0.6858695652173913 0.012674570083618164 1.0 
29 3809280 0.015608787536621094 0.678494623655914 0.012681245803833008 1.0 
30 3850240 0.01576828956604004 0.6712765957446809 0.012549638748168945 1.0 
31 3891200 0.01720571517944336 0.6642105263157895 0.013129711151123047 1.0 
32 3932160 0.016141414642333984 0.6572916666666666 0.013161420822143555 1.0 
33 3973120 0.017117977142333984 0.6505154639175258 0.013240337371826172 1.0 
34 4014080 0.0163271427154541 0.6425661914460286 0.013427495956420898 1.0 
35 4055040 0.01639270782470703 0.6360887096774194 0.013245820999145508 1.0 
36 4096000 0.016630887985229492 0.6297405189620758 0.013653278350830078 1.0 
37 4136960 0.01647019386291504 0.6241345202769535 0.013335943222045898 1.0 
38 4177920 0.016905546188354492 0.6180215475024486 0.013671875 1.0 
39 4218880 0.016894102096557617 0.6120271580989332 0.01377558708190918 1.0 
40 4259840 0.016875267028808594 0.6067307692307693 0.014009475708007812 1.0 
41 4300800 0.017009735107421875 0.6003805899143673 0.014053106307983398 1.0 
42 4341760 0.018027067184448242 0.5952830188679246 0.014110803604125977 1.0 
43 4382720 0.01801776885986328 0.5897196261682243 0.014160871505737305 1.0 
44 4423680 0.017215967178344727 0.5831792975970425 0.014180421829223633 1.0 
45 4464640 0.017565250396728516 0.5773101555352241 0.014456033706665039 1.0 
46 4505600 0.017716169357299805 0.5736363636363636 0.014282464981079102 1.0 
47 4546560 0.017653465270996094 0.566427289048474 0.014701604843139648 1.0 
48 4587520 0.01772618293762207 0.5633928571428571 0.014600992202758789 1.0 
49 4628480 0.017655134201049805 0.5579133510167993 0.014594078063964844 1.0 
50 4669440 0.01804375648498535 0.5525394045534151 0.014701604843139648 1.0 
51 4710400 0.017629146575927734 0.548695652173913 0.014635324478149414 1.0 
