shuf_frac aged_time aged_layout_score clean_time clean_layout_score
0 15.351091384887695 0.9889061115632314 15.562933444976807 0.9889466124358054 
5 15.660688638687134 0.9800778694626285 15.338010549545288 0.988961731476118 
10 15.933658361434937 0.974054284255184 15.317278385162354 0.9889499023133463 
15 16.12773633003235 0.97009311383568 15.3052396774292 0.9889392130480649 
20 16.2348530292511 0.9672385741086825 15.170015811920166 0.988928663922821 
25 16.31110405921936 0.9649956870572015 15.279459476470947 0.9889301157158429 
30 16.45172119140625 0.9631243469363079 15.262043476104736 0.9889543439600328 
35 16.34725785255432 0.9621587473489464 26.3639178276062 0.9889158836822343 
40 17.92889976501465 0.9606189215798636 16.512770414352417 0.9889280367536447 
45 17.8470516204834 0.9583799233081635 17.379213094711304 0.9889435266306358 
50 18.689672470092773 0.9559678676879317 17.332120180130005 0.9889316837319749 
55 18.83642268180847 0.9532964578409155 17.237810850143433 0.9889494934545264 
60 17.425293922424316 0.9511598100980198 15.327449321746826 0.9889057498475297 
65 78.95246124267578 0.9487584941455943 17.39532780647278 0.9889350068213809 
70 18.923380851745605 0.9462065417524098 17.25813937187195 0.98896044075226 
75 17.12130308151245 0.9433283450338741 15.288246154785156 0.988932746400706 
80 17.36147141456604 0.9424487117814663 17.345553159713745 0.9889375939537545 
85 18.93749737739563 0.9400678950109533 17.41706371307373 0.9889581674349904 
90 19.20598554611206 0.9369361157564047 17.326831340789795 0.9889239720566632 
95 18.437453031539917 0.9348868438935772 15.344146013259888 0.9889348644333509 
