round fs_size aged_time aged_layout_score clean_time clean_layout_score
1 2662400 0.0431060791016 0.998507462687 0.0856471061707 0.98315467075 
2 2703360 0.00891900062561 0.998577524893 0.0894858837128 0.984917043741 
3 2744320 0.0479309558868 1.0 0.0440208911896 0.989598811293 
4 2785280 0.0449259281158 0.998639455782 0.0706958770752 0.985358711567 
5 2826240 0.0413689613342 1.0 0.0821208953857 0.98556998557 
6 2867200 0.0413920879364 1.0 0.0655739307404 0.984352773826 
7 2908160 0.00944209098816 1.0 0.0748569965363 0.988779803647 
8 2949120 0.076024055481 1.0 0.125272989273 0.98755186722 
9 2990080 0.0430932044983 1.0 0.0875928401947 0.987721691678 
10 3031040 0.0359189510345 0.998748435544 0.0700759887695 0.985195154778 
11 3072000 0.0605340003967 1.0 0.0767638683319 0.986719787517 
12 3112960 0.0533480644226 1.0 0.110047101974 0.985583224115 
13 3153920 0.0100710391998 1.0 0.0840201377869 0.987063389392 
14 3194880 0.0709869861603 1.0 0.0613670349121 0.987228607918 
15 3235840 0.039332151413 1.0 0.0917911529541 0.988650693569 
16 3276800 0.045392036438 0.998841251448 0.0662200450897 0.986301369863 
17 3317760 0.0473890304565 1.0 0.152992010117 0.986469864699 
18 3358720 0.0433230400085 1.0 0.10991692543 0.989064398542 
19 3399680 0.0295090675354 1.0 0.0749809741974 0.986794717887 
20 3440640 0.0485200881958 1.0 0.0678579807281 0.988137603796 
21 3481600 0.0432980060577 1.0 0.126404047012 0.988276670574 
22 3522560 0.0549209117889 0.998921251348 0.0547869205475 0.989571263036 
23 3563520 0.0414361953735 1.0 0.101457118988 0.987399770905 
24 3604480 0.0557999610901 1.0 0.086874961853 0.989807474519 
25 3645440 0.0724151134491 1.0 0.0957310199738 0.987681970885 
26 3686400 0.0453250408173 1.0 0.0958540439606 0.987818383167 
27 3727360 0.080069065094 1.0 0.0794711112976 0.987951807229 
28 3768320 0.0478940010071 0.998990918264 0.105566978455 0.989165763814 
29 3809280 0.0940680503845 1.0 0.068295955658 0.990353697749 
30 3850240 0.0606548786163 1.0 0.139367103577 0.988335100742 
31 3891200 0.0682039260864 1.0 0.0766668319702 0.988457502623 
32 3932160 0.0488090515137 1.0 0.0859360694885 0.990654205607 
33 3973120 0.0452830791473 1.0 0.093111038208 0.991778006166 
34 4014080 0.0574100017548 0.999052132701 0.0892989635468 0.98982706002 
35 4055040 0.0502541065216 1.0 0.0935869216919 0.989929506546 
36 4096000 0.047208070755 1.0 0.0999200344086 0.989032901296 
37 4136960 0.0862240791321 1.0 0.107599973679 0.991115498519 
